2026-03-17T12:34:55	html_report._update_template_bokeh	INFO    	Checking for adaptive mask: sub-10317_task_adaptive_mask.svg, exists: True
2026-03-17T12:34:55	html_report._update_template_bokeh	INFO    	T2* files exist: True
2026-03-17T12:34:55	html_report._update_template_bokeh	INFO    	S0 files exist: True
2026-03-17T12:34:55	html_report._update_template_bokeh	INFO    	RMSE files exist: True
2026-03-17T12:34:55	html_report._update_template_bokeh	INFO    	Variance files exist: True
2026-03-17T12:34:55	html_report._update_template_bokeh	INFO    	External regressors exist: False
2026-03-17T12:34:55	rica.setup_rica_report	INFO    	Rica launcher created. Run 'python /home/jeffrey/Projects/Tensor_TE/bids/derivatives/tedana/sub-10317/open_rica_report.py' to visualize results.
2026-03-17T12:34:55	tedana.tedana_workflow	INFO    	Workflow completed
2026-03-17T12:34:55	utils.log_newsletter_info	INFO    	Don't forget to subscribe to the tedana newsletter for updates! This is a very low volume email list.
2026-03-17T12:34:55	utils.log_newsletter_info	INFO    	https://groups.google.com/g/tedana-newsletter
