pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14
-0.06371794018462829	-0.006326375063333396	-0.0571091112450369	-0.06701792175479973	-0.01010925576008134	0.04077508258987778	-0.014059062001431684	-0.003775491619312872	0.047985468385929736	0.14463307675429143	0.051121204258195344	0.05752572397609488	0.006513296685540144	-0.12839077592017037	0.019933613156243722
-0.056978100237134705	0.013547485146051365	0.09955254449775225	-0.019978116774141814	0.04900786747563203	0.018360238184220293	0.13350555722901605	0.011107337486170606	0.035112268360811	-0.034273288257121004	-0.04583391521451931	0.08708548882211012	-0.026290395834117235	0.08511672316262685	0.017932623261503588
-0.06673762416147126	0.0005709766951601823	-0.03635466180968312	0.10340662425933635	-0.018295618175693137	0.01840572957779215	-0.05563250752585528	-0.030189091414858003	-0.05557391932922406	0.1011337574452983	0.030392257397373956	0.009280990828873409	0.09459358893752459	0.02671616280825582	-0.06776531624856029
-0.059475265067582356	0.0075096824505999785	-0.06236579014084471	-0.07372523141606221	0.007331507329836248	-0.11611587164775676	0.07323582242947269	0.05729806391162252	0.00705017631584583	-0.1357259479707594	0.0020293478082415092	0.0916734828403213	0.004542749456561589	-0.05919572355739224	0.01923159504049181
-0.06070971542509524	0.020565729036189927	0.08402233434362244	-0.025604947011459475	0.035471087975293705	0.02354178814461643	-0.06606279877156805	-0.09432457299298995	-0.1130574492621762	0.040440724796371376	0.015144567164038	0.0401884800629682	-0.0903952320987368	0.05700235067965452	-0.018155590633633506
-0.06517895764962191	0.002317435634414492	-0.015662871566464055	0.10286764184096905	-0.016388469359369086	-0.02220923337436359	0.08382415742565108	0.09862578026532559	0.055517774447908466	-0.011681112839292001	-0.03567596202760404	-0.05027129579549677	0.06660813948979648	0.0007037488325460906	-0.012794599179594171
-0.056703320921190785	0.021357597278075974	-0.08887763194627664	-0.0574718747029326	0.06753858846571914	0.0752350517790956	-0.02597074420689053	-0.05359044485496671	-0.05528384199099864	0.03979533221145631	-0.02913266006852212	0.04552546510730632	-0.06868422841976637	-0.1088604960914483	0.010858707803095958
-0.059614248021121204	0.011922604862412636	0.07742636444929497	-0.0598227282694088	0.01767032581408532	-0.015476563260110925	0.08061209516565358	0.08806839537146238	-0.00951004380335072	-0.03105710134335209	0.0017704315726762556	0.012675047116547867	0.014081012747359432	0.11505400210534615	-0.055145359274380266
-0.054542684576800504	0.029327014408978547	0.027364138928852817	0.091967574301874	0.08622988528417594	0.05479332925758991	-0.035737238092685336	-0.07879657266578612	-0.002818204113169636	0.014057037455967833	0.022551315224427597	0.045172023356590256	0.07610027275429626	-0.09262931839827693	-0.02159862625548031
-0.06628028606912768	0.0015053002152133406	-0.09623831621237766	0.006619200260072708	-0.020777468285020504	0.0005273693079608709	0.14908406017373343	0.05367375021450688	-0.021174195464131306	0.00606801614057061	-0.04113801482445086	0.010421052856438937	-0.0589416381227806	0.04529805104086428	0.023153809589613057
-0.05405237827417902	0.02932751642671745	-0.0019378928747717328	-0.09486376494115265	0.09991468956489535	0.10950520846430205	-0.07684406249026458	-0.0064308595819738005	-0.04618111303836815	0.06733415200886834	-0.011719649897033916	-0.033571003071526405	0.11489238795143698	-0.02437916896386403	0.012785151230721195
-0.06645280232966634	0.006325371226676489	0.10199479968639277	0.028126612176228274	-0.03874673592778494	-0.042353633667322844	0.11518957079114836	0.06157361299713862	0.052810179953761575	-0.014344362654105733	-0.04254846094831351	0.013973934937286938	-0.03937190500029389	-0.023328565654106043	-0.023563674405662687
-0.05176128873693565	0.04413525638029882	-0.03085680901989376	0.09062585834832716	0.125994882683744	0.02056050103437062	-0.09842467049109123	0.003248700783461344	-0.09694852616717366	-0.054783579932763025	0.016607669872697597	-0.013848258501051732	0.07855949200092774	0.003054134011460281	0.031812293562688596
-0.06738123934885178	0.007485377442846415	-0.0814420001355013	-0.03545343843557667	-0.06291860040398704	-0.1360021072279152	0.025328155983176868	0.03839848451913971	0.049443367503420314	-0.03438948371419712	0.08424463769363984	0.013297874183052503	-0.06220494200341086	-0.05900698738982547	0.04479502348912126
-0.04689335415013398	0.03077462979921856	0.04117674010405114	-0.08470887248223283	0.13307480527669427	-0.004200870830748307	-0.04465959322276382	-0.006075397179672356	-0.09001005813841507	-0.06640944342831502	0.06245810118551154	-0.054160395922551854	0.05916418768757418	0.09746126335000288	0.09169727418705452
-0.06430026551716443	0.0009169925393184753	0.04908965460280415	0.08811716476425098	-0.013627021366750421	-0.00850283588908358	0.04222582363979333	0.08670918059865414	0.08399482415083659	0.05074833913067223	0.04169461365866257	-0.03494856375042358	0.011590115670241806	-0.11826271020292796	0.12919841315990102
-0.056014205946098905	0.030080466296070307	-0.1106571806870046	0.005391064829373724	0.08923743174731862	0.05498748710855746	0.06355033948629582	-0.05725637210446583	-0.04162772613167833	-9.036806989487105e-05	-0.013565321472333185	-0.014225686747431009	-0.0733103768048159	0.09153764559228812	0.1328831452871664
-0.06812973348861354	0.007933671143944575	0.026443551506662288	-0.09363765078122172	-0.0226163983520678	-0.002096728943315733	-0.014118333470735087	0.10744924135128481	0.08364910343130165	0.05160555508791185	0.0055407816922029155	-0.05595574627064667	0.09241444973736408	0.01789556476079692	0.05758661381463046
-0.05713995440735365	0.024784662274628135	0.08425064158358218	0.022691986314536363	0.07136306449474962	0.02655150119523148	0.026573887136908697	-0.1080702742724441	-0.0011942069606312993	-0.0032681628551295455	0.001144597564304774	0.07952911715685815	-0.02600405912202751	0.015430155770545807	0.06861521655430586
-0.07329476819400553	-0.006226233150139888	-0.04206955890171774	0.10043863195815961	-0.0665442798040684	0.008161040742319613	0.0726671692428691	0.0965555648956685	-0.010165089704529043	0.09414040195810443	0.009677708458942816	-0.03091819743082031	0.055445351518215495	0.0221533483596701	0.03605810903296051
-0.06247636659392504	0.016778938821637588	-0.09609279459333371	-0.04967613964936219	0.046316071731616205	0.0760146130058569	0.0054710624336416986	0.002366809392601129	-0.012568186716127734	0.08415724461693784	0.04428848288890098	0.11332675143571525	-0.02703928248983633	-0.011619787379953415	0.05512313572836605
